Id,WnvPresent
1,0.999999964458636
2,0.9999999414274504
3,0.9999999613740896
4,0.9999998729038554
5,0.9999998729038554
6,0.9999998729038554
7,0.9999998729038554
8,0.9999998729038554
9,0.9999999644595675
10,0.9999999414289854
11,0.9999999613751019
12,0.9999998729071861
13,0.9999998729071861
14,0.9999998729071861
15,0.9999998729071861
16,0.9999998729071861
17,0.9999999647448593
18,0.9999999418991494
19,0.9999999616851537
20,0.9999998739273915
21,0.9999998739273915
22,0.9999998739273915
23,0.9999998739273915
24,0.9999998739273915
25,0.9999999610025139
26,0.9999999357317239
27,0.9999999576180192
28,0.999999860544741
29,0.999999860544741
30,0.999999860544741
31,0.999999860544741
32,0.999999860544741
33,0.9999999626648358
34,0.9999999384712484
35,0.9999999594246102
36,0.9999998664892148
37,0.9999998664892148
38,0.9999998664892148
39,0.9999998664892148
40,0.9999998664892148
41,0.9999999625243646
42,0.9999999382397502
43,0.9999999592719476
44,0.999999865986889
45,0.999999865986889
46,0.999999865986889
47,0.999999865986889
48,0.999999865986889
49,0.9999999625346888
50,0.9999999382567646
51,0.999999959283168
52,0.9999998660238083
53,0.9999998660238083
54,0.9999998660238083
55,0.9999998660238083
56,0.9999998660238083
57,0.9999999627704033
58,0.9999999386452247
59,0.9999999595393395
60,0.9999998668667247
61,0.9999998668667247
62,0.9999998668667247
63,0.9999998668667247
64,0.9999998668667247
65,0.9999999619208874
66,0.9999999372452132
67,0.999999958616096
68,0.9999998638288504
69,0.9999998638288504
70,0.9999998638288504
71,0.9999998638288504
72,0.9999998638288504
73,0.9999999641492221
74,0.9999999409175327
75,0.9999999610378225
76,0.9999998717973893
77,0.9999998717973893
78,0.9999998717973893
79,0.9999998717973893
80,0.9999998717973893
81,0.9999999623931798
82,0.9999999380235564
83,0.9999999591293777
84,0.9999998655177712
85,0.9999998655177712
86,0.9999998655177712
87,0.9999998655177712
88,0.9999998655177712
89,0.9999999637571435
90,0.9999999402713831
91,0.9999999606117165
92,0.9999998703953136
93,0.9999998703953136
94,0.9999998703953136
95,0.9999998703953136
96,0.9999998703953136
97,0.9999999638171138
98,0.9999999403702147
99,0.9999999606768912
100,0.9999998706097674
101,0.9999998706097674
102,0.9999998706097674
103,0.9999998706097674
104,0.9999998706097674
105,0.9999999630531244
106,0.9999999391111521
107,0.9999999598465973
108,0.9999998678777372
109,0.9999998678777372
110,0.9999998678777372
111,0.9999998678777372
112,0.9999998678777372
113,0.999999964650727
114,0.9999999417440183
115,0.9999999615828518
116,0.9999998735907736
117,0.9999998735907736
118,0.9999998735907736
119,0.9999998735907736
120,0.9999998735907736
121,0.9999999642618074
122,0.9999999411030746
123,0.9999999611601789
124,0.9999998721999949
125,0.9999998721999949
126,0.9999998721999949
127,0.9999998721999949
128,0.9999998721999949
129,0.9999999638150014
130,0.9999999403667337
131,0.9999999606745957
132,0.9999998706022141
133,0.9999998706022141
134,0.9999998706022141
135,0.9999998706022141
136,0.9999998706022141
137,0.9999999636094996
138,0.9999999400280644
139,0.9999999604512588
140,0.9999998698673384
141,0.9999998698673384
142,0.9999998698673384
143,0.9999998698673384
144,0.9999998698673384
145,0.9999999645183656
146,0.9999999415258854
147,0.999999961439003
148,0.9999998731174485
149,0.9999998731174485
150,0.9999998731174485
151,0.9999998731174485
152,0.9999998731174485
153,0.9999999646766665
154,0.999999941786767
155,0.9999999616110425
156,0.9999998736835334
157,0.9999998736835334
158,0.9999998736835334
159,0.9999998736835334
160,0.9999998736835334
161,0.999999964843245
162,0.99999994206129
163,0.999999961792078
164,0.9999998742792191
165,0.9999998742792191
166,0.9999998742792191
167,0.9999998742792191
168,0.9999998742792191
169,0.9999999630624028
170,0.999999939126443
171,0.999999959856681
172,0.9999998679109167
173,0.9999998679109167
174,0.9999998679109167
175,0.9999998679109167
176,0.9999998679109167
177,0.9999999641250406
178,0.9999999408776813
179,0.9999999610115424
180,0.9999998717109155
181,0.9999998717109155
182,0.9999998717109155
183,0.9999998717109155
184,0.9999998717109155
185,0.9999999637762926
186,0.9999999403029409
187,0.9999999606325274
188,0.9999998704637908
189,0.9999998704637908
190,0.9999998704637908
191,0.9999998704637908
192,0.9999998704637908
193,0.9999999641409427
194,0.9999999409038883
195,0.9999999610288246
196,0.9999998717677818
197,0.9999998717677818
198,0.9999998717677818
199,0.9999998717677818
