Id,WnvPresent
1,0.0031611720832349244
2,0.0031609959943594192
3,0.003161118500713928
4,0.0031610787910981435
5,0.0031610787910981435
6,0.0031610787910981435
7,0.0031610787910981435
8,0.0031610787910981435
9,0.0031613665141271637
10,0.0031613067271452273
11,0.0031611217221845507
12,0.003161288602708656
13,0.003161288602708656
14,0.003161288602708656
15,0.003161288602708656
16,0.003161288602708656
17,0.00316115612104869
18,0.0031609822706837134
19,0.0031611414031609926
20,0.003161076528413968
21,0.003161076528413968
22,0.003161076528413968
23,0.003161076528413968
24,0.003161076528413968
25,0.0031608441741148344
26,0.0031606050886122303
27,0.003161346583054534
28,0.003160957046469681
29,0.003160957046469681
30,0.003160957046469681
31,0.003160957046469681
32,0.003160957046469681
33,0.0031609091532776253
34,0.0031609313592572625
35,0.003160882706928641
36,0.0031609137374819752
37,0.0031609137374819752
38,0.0031609137374819752
39,0.0031609137374819752
40,0.0031609137374819752
41,0.0031612707653946985
42,0.0031612146032351453
43,0.0031611827450756243
44,0.0031612371567837656
45,0.0031612371567837656
46,0.0031612371567837656
47,0.0031612371567837656
48,0.0031612371567837656
49,0.0031608998184719838
50,0.0031609232982343933
51,0.0031608777406054722
52,0.0031609069616091996
53,0.0031609069616091996
54,0.0031609069616091996
55,0.0031609069616091996
56,0.0031609069616091996
57,0.0031609166995129807
58,0.003160937575841519
59,0.0031608872407554818
60,0.0031609192688336687
61,0.0031609192688336687
62,0.0031609192688336687
63,0.0031609192688336687
64,0.0031609192688336687
65,0.003161140665123391
66,0.0031609572427976607
67,0.0031612154074506984
68,0.0031611234402245726
69,0.0031611234402245726
70,0.0031611234402245726
71,0.0031611234402245726
72,0.0031611234402245726
73,0.0031613714763036216
74,0.0031614023954069648
75,0.003161185086790529
76,0.0031613370325850403
77,0.0031613370325850403
78,0.0031613370325850403
79,0.0031613370325850403
80,0.0031613370325850403
81,0.0031612478398326924
82,0.0031611614703895724
83,0.0031611848779450496
84,0.003161213457664026
85,0.003161213457664026
86,0.003161213457664026
87,0.003161213457664026
88,0.003161213457664026
89,0.003161369073615427
90,0.003161461480123852
91,0.0031612159915047726
92,0.0031613615442343543
93,0.0031613615442343543
94,0.0031613615442343543
95,0.0031613615442343543
96,0.0031613615442343543
97,0.0031613700675156915
98,0.003161457168746021
99,0.003161214182394309
100,0.003161360333421615
101,0.003161360333421615
102,0.003161360333421615
103,0.003161360333421615
104,0.003161360333421615
105,0.00316093645983885
106,0.0031609522717301894
107,0.003160901072795883
108,0.003160933818791582
109,0.003160933818791582
110,0.003160933818791582
111,0.003160933818791582
112,0.003160933818791582
113,0.003161166432922682
114,0.0031609881618853766
115,0.0031611377166073282
116,0.0031610802688110478
117,0.0031610802688110478
118,0.0031610802688110478
119,0.0031610802688110478
120,0.0031610802688110478
121,0.0031613704107110933
122,0.0031613723568234622
123,0.003161166541478587
124,0.003161322480600081
125,0.003161322480600081
126,0.003161322480600081
127,0.003161322480600081
128,0.003161322480600081
129,0.003161370036527331
130,0.0031614573498873716
131,0.003161214261584331
132,0.003161360391051188
133,0.003161360391051188
134,0.003161360391051188
135,0.003161360391051188
136,0.003161360391051188
137,0.0031613655696235386
138,0.0031614647720030805
139,0.0031612169733413156
140,0.003161360882437933
141,0.003161360882437933
142,0.003161360882437933
143,0.003161360882437933
144,0.003161360882437933
145,0.003161172527124041
146,0.0031609941708035387
147,0.0031611261244439853
148,0.0031610805504048026
149,0.0031610805504048026
150,0.0031610805504048026
151,0.0031610805504048026
152,0.0031610805504048026
153,0.00316116408755744
154,0.0031609866707635495
155,0.003161139114388306
156,0.003161079532386941
157,0.003161079532386941
158,0.003161079532386941
159,0.003161079532386941
160,0.003161079532386941
161,0.0031613502076129475
162,0.003161140270294783
163,0.00316098775531797
164,0.0031611937697684396
165,0.0031611937697684396
166,0.0031611937697684396
167,0.0031611937697684396
168,0.0031611937697684396
169,0.0031613360942185278
170,0.0031613912814638144
171,0.0031611966500503016
172,0.003161319553399944
173,0.003161319553399944
174,0.003161319553399944
175,0.003161319553399944
176,0.003161319553399944
177,0.0031613716019732482
178,0.003161408113653106
179,0.003161188448269191
180,0.0031613397110312035
181,0.0031613397110312035
182,0.0031613397110312035
183,0.0031613397110312035
184,0.0031613397110312035
185,0.003161369416883328
186,0.003161460290783109
187,0.003161215510866893
188,0.003161361252924128
189,0.003161361252924128
190,0.003161361252924128
191,0.003161361252924128
192,0.003161361252924128
