Id,WnvPresent
1,0.0029412189150694245
2,0.0029410536630162737
3,0.002941168630103386
4,0.0029411313642866126
5,0.0029411313642866126
6,0.0029411313642866126
7,0.0029411313642866126
8,0.0029411313642866126
9,0.00294140138043113
10,0.002941345272807764
11,0.0029411716533194105
12,0.0029413282637713754
13,0.0029413282637713754
14,0.0029413282637713754
15,0.0029413282637713754
16,0.0029413282637713754
17,0.002941203935221009
18,0.0029410407839236615
19,0.0029411901230961316
20,0.0029411292408519276
21,0.0029411292408519276
22,0.0029411292408519276
23,0.0029411292408519276
24,0.0029411292408519276
25,0.0029409111861237597
26,0.002940686814589205
27,0.0029413826759382695
28,0.0029410171120599626
29,0.0029410171120599626
30,0.0029410171120599626
31,0.0029410171120599626
32,0.0029410171120599626
33,0.0029409721663187483
34,0.002940993005693411
35,0.0029409473475377488
36,0.002940976468400899
37,0.002940976468400899
38,0.002940976468400899
39,0.002940976468400899
40,0.002940976468400899
41,0.002941311524188398
42,0.002941258818325177
43,0.0029412289207638312
44,0.0029412799838964233
45,0.0029412799838964233
46,0.0029412799838964233
47,0.0029412799838964233
48,0.0029412799838964233
49,0.0029409634059978837
50,0.0029409854407636813
51,0.002940942686853496
52,0.0029409701095305923
53,0.0029409701095305923
54,0.0029409701095305923
55,0.0029409701095305923
56,0.0029409701095305923
57,0.0029409792481418355
58,0.0029409988396956197
59,0.002940951602342473
60,0.0029409816593408307
61,0.0029409816593408307
62,0.0029409816593408307
63,0.0029409816593408307
64,0.0029409816593408307
65,0.0029411894304784128
66,0.0029410172963054387
67,0.0029412595730480603
68,0.002941173265628515
69,0.002941173265628515
70,0.002941173265628515
71,0.002941173265628515
72,0.002941173265628515
73,0.0029414060372301596
74,0.002941435053541021
75,0.0029412311183660534
76,0.002941373713215285
77,0.002941373713215285
78,0.002941373713215285
79,0.002941373713215285
80,0.002941373713215285
81,0.0029412900094957506
82,0.002941208955355054
83,0.002941230922373436
84,0.002941257743254027
85,0.002941257743254027
86,0.002941257743254027
87,0.002941257743254027
88,0.002941257743254027
89,0.0029414037824059885
90,0.0029414905021322123
91,0.0029412601211585877
92,0.002941396716390858
93,0.002941396716390858
94,0.002941396716390858
95,0.002941396716390858
96,0.002941396716390858
97,0.0029414047151406007
98,0.002941486456080253
99,0.002941258423383557
100,0.0029413955800931166
101,0.0029413955800931166
102,0.0029413955800931166
103,0.0029413955800931166
104,0.0029413955800931166
105,0.002940997792374004
106,0.0029410126311678205
107,0.0029409645831279
108,0.002940995313862538
109,0.002940995313862538
110,0.002940995313862538
111,0.002940995313862538
112,0.002940995313862538
113,0.0029412136124862443
114,0.0029410463125686586
115,0.002941186663418819
116,0.002941132751058367
117,0.002941132751058367
118,0.002941132751058367
119,0.002941132751058367
120,0.002941132751058367
121,0.0029414050372152546
122,0.0029414068635617886
123,0.0029412137143611846
124,0.002941360056776311
125,0.002941360056776311
126,0.002941360056776311
127,0.002941360056776311
128,0.002941360056776311
129,0.0029414046860592267
130,0.00294148662607402
131,0.002941258497699875
132,0.002941395634175957
133,0.002941395634175957
134,0.002941395634175957
135,0.002941395634175957
136,0.002941395634175957
137,0.0029414004940534672
138,0.002941493591426453
139,0.0029412610425715332
140,0.00294139609532233
141,0.00294139609532233
142,0.00294139609532233
143,0.00294139609532233
